q0 (),q1,q2,q3
9.757451316579649481e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.189096572693417231e-01
9.755728994885606298e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.196759381076651141e-01
9.754000655367759398e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.204420834388326755e-01
9.752266299092233748e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.212080927902473904e-01
9.750525927128868009e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.219739656893962576e-01
9.748779540551211209e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.227397016638503480e-01
9.747027140436522741e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.235053002412652756e-01
9.745268727865771252e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.242707609493813647e-01
9.743504303923632426e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.250360833160239826e-01
9.741733869698493420e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.258012668691038449e-01
9.739957426282445097e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.265663111366172655e-01
9.738174974771288683e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.273312156466465450e-01
9.736386516264529112e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.280959799273601096e-01
9.734592051865377238e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.288606035070129829e-01
9.732791582680749842e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.296250859139468414e-01
9.730985109821265189e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.303894266765905974e-01
9.729172634401248576e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.311536253234604543e-01
9.727354157538723456e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.319176813831602957e-01
9.725529680355420314e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.326815943843819068e-01
9.723699203976765570e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.334453638559054189e-01
9.721862729531891567e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.342089893265994482e-01
9.720020258153626580e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.349724703254213731e-01
9.718171790978500368e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.357358063814178339e-01
9.716317329146739734e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.364989970237247330e-01
9.714456873802269632e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.372620417815677618e-01
9.712590426092713169e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380249401842625956e-01
9.710717987169388277e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.387876917612151428e-01
9.708839558187309926e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.395502960419219063e-01
9.706955140305187912e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.403127525559702604e-01
9.705064734685424632e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.410750608330387290e-01
9.703168342494118415e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.418372204028972627e-01
9.701265964901057970e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.425992307954075167e-01
9.699357603079726831e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.433610915405232389e-01
9.697443258207297800e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.441228021682904092e-01
9.695522931464635175e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.448843622088476280e-01
9.693596624036292519e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.456457711924264486e-01
9.691664337110513783e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.464070286493515449e-01
9.689726071879228853e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.471681341100410156e-01
9.687781829538060219e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.479290871050068013e-01
9.685831611286310761e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.486898871648549059e-01
9.683875418326975959e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.494505338202855915e-01
9.681913251866731684e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.502110266020937668e-01
9.679945113115941968e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.509713650411692920e-01
9.677971003288654561e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.517315486684972292e-01
9.675990923602597604e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.524915770151581196e-01
9.674004875279185178e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.532514496123282610e-01
9.672012859543510643e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.540111659912800968e-01
9.670014877624349969e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.547707256833823264e-01
9.668010930754159515e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.555301282201004609e-01
9.666001020169072699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.562893731329968228e-01
9.663985147108904439e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.570484599537309900e-01
9.661963312817146710e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.578073882140600737e-01
9.659935518540968546e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.585661574458389955e-01
9.657901765531213822e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.593247671810207655e-01
9.655862055042405689e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.600832169516568149e-01
9.653816388332738807e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.608415062898971626e-01
9.651764766664082673e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.615996347279908596e-01
9.649707191301981624e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.623576017982862663e-01
9.647643663515651502e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.631154070332311079e-01
9.645574184577980770e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.638730499653731409e-01
9.643498755765524955e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.646305301273600419e-01
9.641417378358516643e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.653878470519400734e-01
9.639330053640851048e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.661450002719620289e-01
9.637236782900095999e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.669019893203758431e-01
9.635137567427486394e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.676588137302325365e-01
9.633032408517924194e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.684154730346848816e-01
9.630921307469976211e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.691719667669873473e-01
9.628804265585875211e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.699282944604966539e-01
9.626681284171519914e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.706844556486717734e-01
9.624552364536471671e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.714404498650745401e-01
9.622417507993955565e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.721962766433698167e-01
9.620276715860858197e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.729519355173255502e-01
9.618129989457726570e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.737074260208134380e-01
9.615977330108771426e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.744627476878089833e-01
9.613818739141859471e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.752179000523918839e-01
9.611654217888517815e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.759728826487460873e-01
9.609483767683933975e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.767276950111604572e-01
9.607307389866949210e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.774823366740288844e-01
9.605125085780062966e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.782368071718503422e-01
9.602936856769429541e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.789911060392296083e-01
9.600742704184859200e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.797452328108772646e-01
9.598542629379815949e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.804991870216099192e-01
9.596336633711415320e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.812529682063508174e-01
9.594124718540427699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.820065759001298411e-01
9.591906885231271662e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.827600096380838424e-01
9.589683135152019533e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.835132689554571428e-01
9.587453469674391826e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.842663533876014781e-01
9.585217890173757249e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.850192624699765531e-01
9.582976398029136034e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.857719957381502085e-01
9.580728994623189942e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.865245527277987536e-01
9.578475681342233372e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.872769329747071887e-01
9.576216459576221141e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.880291360147696489e-01
9.573951330718755148e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.887811613839894043e-01
9.571680296167081048e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.895330086184795260e-01
9.569403357322087134e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.902846772544628307e-01
9.567120515588303231e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.910361668282723246e-01
9.564831772373901808e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.917874768763514814e-01
9.562537129090692423e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.925386069352544638e-01
9.560236587154128385e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.932895565416466233e-01
9.557930147983300095e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.940403252323044447e-01
9.555617813000932825e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.947909125441161016e-01
9.553299583633392267e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.955413180140816221e-01
9.550975461310678982e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.962915411793131670e-01
9.548645447466428404e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.970415815770354184e-01
9.546309543537908615e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.977914387445858013e-01
9.543967750966024788e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.985411122194147615e-01
9.541620071195310304e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.992906015390859875e-01
9.539266505673933416e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000399062412767992e-01
9.536907055853691695e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.007890258637784253e-01
9.534541723190010920e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.015379599444962255e-01
9.532170509141947301e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.022867080214500790e-01
9.529793415172186366e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.030352696327745510e-01
9.527410442747037411e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.037836443167191702e-01
9.525021593336439052e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.045318316116488733e-01
9.522626868413952561e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.052798310560441153e-01
9.520226269456764090e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.060276421885013143e-01
9.517819797945685778e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.067752645477329621e-01
9.515407455365147982e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.075226976725679573e-01
9.512989243203205936e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.082699411019521052e-01
9.510565162951534202e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.090169943749480619e-01
9.508135216105426668e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.097638570307358341e-01
9.505699404163797661e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.105105286086130012e-01
9.503257728629177503e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.112570086479949927e-01
9.500810191007714733e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.120032966884154768e-01
9.498356792809173887e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.127493922695265272e-01
9.495897535546934387e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.134952949310987891e-01
9.493432420737988320e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.142410042130220904e-01
9.490961449902943770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.149865196553054414e-01
9.488484624566018155e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.157318407980775343e-01
9.486001946255043782e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.164769671815867991e-01
9.483513416501460069e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.172218983462017916e-01
9.481019036840317993e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.179666338324116381e-01
9.478518808810274532e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.187111731808260351e-01
9.476012733953598222e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.194555159321756377e-01
9.473500813816160271e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.201996616273125040e-01
9.470983049947440113e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.209436098072102062e-01
9.468459443900520967e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.216873600129641075e-01
9.465929997232089832e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.224309117857916407e-01
9.463394711502435275e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.231742646670328067e-01
9.460853588275450754e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.239174181981501754e-01
9.458306629118627962e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.246603719207292738e-01
9.455753835603057933e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.254031253764789744e-01
9.453195209303434376e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.261456781072315514e-01
9.450630751798045903e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.268880296549432352e-01
9.448060464668777136e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.276301795616942680e-01
9.445484349501112042e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.283721273696893483e-01
9.442902407884127269e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.291138726212577414e-01
9.440314641410494367e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.298554148588536683e-01
9.437721051676477568e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.305967536250566940e-01
9.435121640281932676e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.313378884625717835e-01
9.432516408830308174e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.320788189142297453e-01
9.429905358928641901e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.328195445229874538e-01
9.427288492187559932e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.335600648319281269e-01
9.424665810221276585e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.343003793842616034e-01
9.422037314647595529e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.350404877233247314e-01
9.419403007087903124e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.357803893925814798e-01
9.416762889167173967e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.365200839356233264e-01
9.414116962513965348e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.372595708961694805e-01
9.411465228760417245e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.379988498180672152e-01
9.408807689542251218e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.387379202452922566e-01
